1409,Ultra 3000,59-864251-29-1409
1410,Ultra 5000,72-118111-93-1410
1411,Ultra 5000,11-911111-93-1411
1412,Ultra 5000,71-131112-11-1412
1413,GasOMatic 200,91-111188-18-1413
1414,GasOMatic 200,11-121211-71-1414
1415,GasOMatic 200,19-911144-71-1415
1416,Ultra 5000,15-162711-12-1416
1417,Ultra 5000,11-411711-12-1417
1418,Ultra 5000,11-115931-19-1418
1419,Ultra 3000,82-151511-11-1419
1420,Ultra 5000,85-118311-12-1420
1421,Ultra 5000,21-365952-69-1421
1422,Ultra 5000,17-111611-11-1422
1423,GasOMatic 200,18-311145-91-1423
1424,GasOMatic 200,29-132661-11-1424
1425,GasOMatic 200,11-311521-42-1425
1426,Ultra 5000,26-156151-11-1426
1427,Ultra 5000,14-181191-11-1427
1428,Ultra 5000,11-211186-63-1428
1429,Ultra 3000,91-581111-16-1429
1430,Ultra 5000,41-111194-14-1430
1431,Ultra 5000,88-111111-94-1431
1432,Ultra 5000,61-119118-21-1432
1433,GasOMatic 200,81-131169-15-1433
1434,GasOMatic 200,11-261311-11-1434
1435,GasOMatic 200,11-185144-46-1435
1436,Ultra 5000,15-128119-21-1436
1437,Ultra 5000,11-181411-51-1437
1438,Ultra 5000,13-111111-68-1438
1439,Ultra 3000,11-181615-84-1439
1440,Ultra 5000,11-217111-21-1440
1441,Ultra 5000,11-142116-11-1441
1442,Ultra 5000,71-711611-54-1442
1443,GasOMatic 200,18-628121-51-1443
1444,GasOMatic 200,11-111119-11-1444
1445,GasOMatic 200,11-121181-97-1445
1446,Ultra 5000,11-981572-21-1446
1447,Ultra 5000,69-463434-81-1447
1448,Ultra 5000,11-162164-95-1448
1449,Ultra 3000,19-519118-11-1449
1450,Ultra 5000,11-131113-11-1450
1451,Ultra 5000,69-191578-54-1451
1452,Ultra 5000,11-181641-11-1452
1453,GasOMatic 200,91-617719-17-1453
1454,GasOMatic 200,93-711142-19-1454
1455,GasOMatic 200,11-114112-21-1455
1456,Ultra 5000,15-594189-16-1456
1457,Ultra 5000,73-816622-47-1457
1458,Ultra 5000,31-196111-81-1458
1459,Ultra 3000,11-117611-11-1459
1460,Ultra 5000,15-159119-12-1460
1461,Ultra 5000,13-647112-11-1461
1462,Ultra 5000,13-191911-17-1462
1463,GasOMatic 200,31-333821-18-1463
1464,GasOMatic 200,47-151114-91-1464
1465,GasOMatic 200,11-185171-91-1465
1466,Ultra 5000,81-992811-15-1466
1467,Ultra 5000,17-111811-11-1467
1468,Ultra 5000,11-569115-11-1468
1469,Ultra 3000,41-111811-11-1469
1470,Ultra 5000,41-741131-16-1470
1471,Ultra 5000,41-131419-61-1471
1472,Ultra 5000,41-532192-11-1472
1473,GasOMatic 200,11-412575-18-1473
1474,GasOMatic 200,11-381451-17-1474
1475,GasOMatic 200,11-911151-61-1475
1476,Ultra 5000,42-119525-13-1476
1477,Ultra 5000,11-111183-31-1477
1478,Ultra 5000,11-118461-87-1478
1479,Ultra 3000,11-611591-31-1479
1480,Ultra 5000,19-836991-14-1480
1481,Ultra 5000,18-111111-91-1481
1482,Ultra 5000,21-845991-66-1482
1483,GasOMatic 200,31-161615-11-1483
1484,GasOMatic 200,11-131111-63-1484
1485,GasOMatic 200,17-731118-81-1485
1486,Ultra 5000,11-144311-11-1486
1487,Ultra 5000,11-111144-29-1487
1488,Ultra 5000,11-611161-95-1488
1489,Ultra 3000,11-497161-11-1489
1490,Ultra 5000,23-181191-21-1490
1491,Ultra 5000,19-262176-11-1491
1492,Ultra 5000,23-811311-19-1492
1493,GasOMatic 200,71-919131-37-1493
1494,GasOMatic 200,16-311111-11-1494
1495,GasOMatic 200,15-211712-13-1495
1496,Ultra 5000,11-131122-17-1496
1497,Ultra 5000,91-111112-11-1497
1498,Ultra 5000,52-611913-25-1498
1499,Ultra 3000,17-811771-12-1499
1500,Ultra 5000,16-814115-17-1500
1501,Ultra 5000,27-122435-71-1501
1502,Ultra 5000,14-181466-61-1502
1503,GasOMatic 200,52-119811-15-1503
1504,GasOMatic 200,24-913611-11-1504
1505,GasOMatic 200,11-112916-21-1505
1506,Ultra 5000,33-115111-79-1506
1507,Ultra 5000,11-911317-91-1507
1508,Ultra 5000,16-411821-11-1508
1509,Ultra 3000,96-194378-11-1509
1510,Ultra 5000,57-111118-61-1510
1511,Ultra 5000,11-181144-71-1511
1512,Ultra 5000,11-115191-14-1512
1513,GasOMatic 200,12-131111-24-1513
1514,GasOMatic 200,89-121141-11-1514
1515,GasOMatic 200,14-722211-67-1515
1516,Ultra 5000,11-161111-71-1516
1517,Ultra 5000,92-111421-33-1517
1518,Ultra 5000,17-191115-64-1518
1519,Ultra 3000,41-194151-34-1519
1520,Ultra 5000,81-985191-91-1520
1521,Ultra 5000,84-511162-81-1521
1522,Ultra 5000,61-151191-14-1522
1523,GasOMatic 200,71-913581-61-1523
1524,GasOMatic 200,18-961411-18-1524
1525,GasOMatic 200,19-139317-14-1525
1526,Ultra 5000,37-193315-11-1526
1527,Ultra 5000,61-917417-11-1527
1528,Ultra 5000,11-621711-41-1528
1529,Ultra 3000,61-131111-19-1529
1530,Ultra 5000,47-111111-11-1530
1531,Ultra 5000,51-611511-11-1531
1532,Ultra 5000,59-141874-18-1532
1533,GasOMatic 200,11-413211-11-1533
1534,GasOMatic 200,71-195113-61-1534
1535,GasOMatic 200,66-111911-15-1535
1536,Ultra 5000,11-113111-11-1536
1537,Ultra 5000,48-184717-11-1537
1538,Ultra 5000,11-111711-15-1538
1539,Ultra 3000,11-113995-17-1539
1540,Ultra 5000,11-111117-11-1540
1541,Ultra 5000,31-111729-52-1541
1542,Ultra 5000,95-671111-51-1542
1543,GasOMatic 200,11-151617-11-1543
1544,GasOMatic 200,18-191113-63-1544
1545,GasOMatic 200,23-417112-11-1545
1546,Ultra 5000,11-113619-31-1546
1547,Ultra 5000,11-117119-79-1547
1548,Ultra 5000,11-711186-11-1548
1549,Ultra 3000,24-211111-11-1549
1550,Ultra 5000,81-199689-21-1550
1551,Ultra 5000,23-111111-63-1551
1552,Ultra 5000,19-111921-81-1552
1553,GasOMatic 200,55-922119-11-1553
1554,GasOMatic 200,19-915141-12-1554
1555,GasOMatic 200,35-411514-11-1555
1556,Ultra 5000,11-113113-17-1556
1557,Ultra 5000,11-111821-18-1557
1558,Ultra 5000,99-363111-68-1558
1559,Ultra 3000,81-215693-36-1559
1560,Ultra 5000,74-844151-11-1560
1561,Ultra 5000,34-151611-91-1561
1562,Ultra 5000,16-181711-28-1562
1563,GasOMatic 200,38-377821-19-1563
1564,GasOMatic 200,11-111116-11-1564
1565,GasOMatic 200,51-271113-33-1565
1566,Ultra 5000,31-811111-18-1566
1567,Ultra 5000,17-512113-35-1567
1568,Ultra 5000,66-614711-35-1568
1569,Ultra 3000,91-144111-19-1569
1570,Ultra 5000,69-182425-11-1570
1571,Ultra 5000,93-571251-11-1571
1572,Ultra 5000,29-137217-51-1572
1573,GasOMatic 200,18-341311-58-1573
1574,GasOMatic 200,67-891741-81-1574
1575,GasOMatic 200,16-116791-11-1575
1576,Ultra 5000,51-123161-13-1576
1577,Ultra 5000,11-819284-58-1577
1578,Ultra 5000,31-111181-18-1578
1579,Ultra 3000,19-911861-16-1579
1580,Ultra 5000,86-231165-43-1580
1581,Ultra 5000,86-175391-44-1581
1582,Ultra 5000,11-111111-61-1582
1583,GasOMatic 200,68-126211-12-1583
1584,GasOMatic 200,16-131111-11-1584
1585,GasOMatic 200,12-116836-11-1585
1586,Ultra 5000,21-171443-11-1586
1587,Ultra 5000,22-711438-11-1587
1588,Ultra 5000,74-915317-16-1588
1589,Ultra 3000,34-759111-81-1589
1590,Ultra 5000,11-511611-81-1590
1591,Ultra 5000,17-495413-12-1591
1592,Ultra 5000,13-651316-19-1592
1593,GasOMatic 200,11-511132-11-1593
1594,GasOMatic 200,58-141111-51-1594
1595,GasOMatic 200,14-171397-11-1595
1596,Ultra 5000,11-877721-33-1596
1597,Ultra 5000,81-911311-11-1597
1598,Ultra 5000,71-772412-37-1598
1599,Ultra 3000,31-111614-66-1599
1600,Ultra 5000,18-339411-51-1600
1601,Ultra 5000,22-141194-11-1601
1602,Ultra 5000,11-141463-99-1602
1603,GasOMatic 200,81-191716-11-1603
1604,GasOMatic 200,71-114175-18-1604
1605,GasOMatic 200,11-755411-11-1605
1606,Ultra 5000,11-485951-91-1606
1607,Ultra 5000,11-111313-12-1607
1608,Ultra 5000,11-811691-11-1608
1609,Ultra 3000,14-192771-91-1609
1610,Ultra 5000,41-813611-19-1610
1611,Ultra 5000,51-811348-11-1611
1612,Ultra 5000,31-142111-41-1612
1613,GasOMatic 200,42-142147-56-1613
1614,GasOMatic 200,91-166611-11-1614
1615,GasOMatic 200,65-151171-31-1615
1616,Ultra 5000,11-711167-85-1616
1617,Ultra 5000,18-115195-31-1617
1618,Ultra 5000,81-812114-78-1618
1619,Ultra 3000,16-251115-11-1619
1620,Ultra 5000,31-411143-57-1620
1621,Ultra 5000,11-181971-49-1621
1622,Ultra 5000,11-116559-61-1622
1623,GasOMatic 200,41-171551-11-1623
1624,GasOMatic 200,91-111121-11-1624
1625,GasOMatic 200,47-111511-68-1625
1626,Ultra 5000,59-165115-17-1626
1627,Ultra 5000,11-736178-16-1627
1628,Ultra 5000,15-381436-14-1628
1629,Ultra 3000,11-123141-95-1629
1630,Ultra 5000,16-451141-11-1630
1631,Ultra 5000,25-116341-62-1631
1632,Ultra 5000,91-111213-11-1632
1633,GasOMatic 200,11-379231-41-1633
1634,GasOMatic 200,11-234181-51-1634
1635,GasOMatic 200,11-362113-15-1635
1636,Ultra 5000,76-111115-11-1636
1637,Ultra 5000,11-845115-75-1637
1638,Ultra 5000,89-666121-59-1638
1639,Ultra 3000,41-715535-41-1639
1640,Ultra 5000,41-111911-47-1640
1641,Ultra 5000,52-611411-18-1641
1642,Ultra 5000,14-111112-14-1642
1643,GasOMatic 200,41-151911-16-1643
1644,GasOMatic 200,41-812119-11-1644
1645,GasOMatic 200,51-141131-67-1645
1646,Ultra 5000,91-111121-11-1646
1647,Ultra 5000,21-159116-72-1647
1648,Ultra 5000,17-111135-28-1648
1649,Ultra 3000,36-145485-11-1649
1650,Ultra 5000,11-513279-36-1650
1651,Ultra 5000,11-611179-11-1651
1652,Ultra 5000,72-118611-13-1652
1653,GasOMatic 200,11-121111-81-1653
1654,GasOMatic 200,41-328911-11-1654
1655,GasOMatic 200,11-113741-51-1655
1656,Ultra 5000,79-594369-11-1656
1657,Ultra 5000,17-811551-51-1657
1658,Ultra 5000,81-641511-49-1658
1659,Ultra 3000,11-176129-19-1659
1660,Ultra 5000,13-811133-91-1660
1661,Ultra 5000,11-386159-11-1661
1662,Ultra 5000,17-166151-19-1662
1663,GasOMatic 200,38-962719-98-1663
1664,GasOMatic 200,17-171111-11-1664
1665,GasOMatic 200,11-176161-21-1665
1666,Ultra 5000,15-617111-78-1666
1667,Ultra 5000,52-131574-91-1667
1668,Ultra 5000,51-859113-11-1668
1669,Ultra 3000,11-121172-24-1669
1670,Ultra 5000,45-875141-19-1670
1671,Ultra 5000,11-916717-11-1671
1672,Ultra 5000,18-111113-55-1672
1673,GasOMatic 200,88-181791-11-1673
1674,GasOMatic 200,11-116139-11-1674
1675,GasOMatic 200,11-796613-18-1675
1676,Ultra 5000,17-112159-51-1676
1677,Ultra 5000,75-115511-38-1677
1678,Ultra 5000,95-119169-61-1678
1679,Ultra 3000,91-111817-37-1679
1680,Ultra 5000,11-118411-17-1680
1681,Ultra 5000,11-118111-11-1681
1682,Ultra 5000,46-648831-16-1682
1683,GasOMatic 200,11-119466-15-1683
1684,GasOMatic 200,28-111161-39-1684
1685,GasOMatic 200,31-151161-85-1685
1686,Ultra 5000,31-111182-17-1686
1687,Ultra 5000,17-947141-51-1687
1688,Ultra 5000,37-431815-12-1688
1689,Ultra 3000,73-576181-16-1689
1690,Ultra 5000,61-914511-53-1690
1691,Ultra 5000,21-111151-39-1691
1692,Ultra 5000,11-111153-68-1692
1693,GasOMatic 200,11-996521-25-1693
1694,GasOMatic 200,11-111147-12-1694
1695,GasOMatic 200,31-155177-11-1695
1696,Ultra 5000,58-143371-74-1696
1697,Ultra 5000,18-141615-11-1697
1698,Ultra 5000,91-511119-84-1698
1699,Ultra 3000,11-151114-11-1699
1700,Ultra 5000,11-911176-61-1700
1701,Ultra 5000,84-192817-14-1701
1702,Ultra 5000,11-147416-12-1702
1703,GasOMatic 200,11-813111-97-1703
1704,GasOMatic 200,31-711191-15-1704
1705,GasOMatic 200,11-916611-15-1705
1706,Ultra 5000,11-111111-13-1706
1707,Ultra 5000,11-318111-11-1707
1708,Ultra 5000,43-141511-21-1708
1709,Ultra 3000,29-111114-13-1709
1710,Ultra 5000,17-114327-49-1710
1711,Ultra 5000,19-481111-74-1711
1712,Ultra 5000,13-142111-51-1712
1713,GasOMatic 200,84-111166-11-1713
1714,GasOMatic 200,11-364212-51-1714
1715,GasOMatic 200,11-171511-99-1715
1716,Ultra 5000,18-111766-13-1716
1717,Ultra 5000,56-111441-11-1717
1718,Ultra 5000,41-751816-81-1718
1719,Ultra 3000,11-111184-41-1719
1720,Ultra 5000,79-311181-51-1720
1721,Ultra 5000,11-411311-19-1721
1722,Ultra 5000,35-993171-31-1722
1723,GasOMatic 200,61-111111-17-1723
1724,GasOMatic 200,16-151115-84-1724
1725,GasOMatic 200,21-326551-18-1725
1726,Ultra 5000,71-111191-11-1726
1727,Ultra 5000,11-855811-87-1727
1728,Ultra 5000,84-111811-15-1728
1729,Ultra 3000,11-811111-28-1729
1730,Ultra 5000,13-131183-11-1730
1731,Ultra 5000,11-141111-18-1731
1732,Ultra 5000,46-179381-18-1732
1733,GasOMatic 200,11-931611-11-1733
1734,GasOMatic 200,11-146611-12-1734
1735,GasOMatic 200,41-111614-56-1735
1736,Ultra 5000,71-497531-81-1736
1737,Ultra 5000,11-912342-47-1737
1738,Ultra 5000,11-311615-39-1738
1739,Ultra 3000,11-149511-11-1739
1740,Ultra 5000,13-481891-19-1740
1741,Ultra 5000,15-521113-11-1741
1742,Ultra 5000,13-572198-88-1742
1743,GasOMatic 200,31-315111-12-1743
1744,GasOMatic 200,19-187111-71-1744
1745,GasOMatic 200,17-111111-51-1745
1746,Ultra 5000,71-172719-17-1746
1747,Ultra 5000,81-612931-21-1747
1748,Ultra 5000,11-915793-26-1748
1749,Ultra 3000,11-113217-14-1749
1750,Ultra 5000,41-111118-71-1750
1751,Ultra 5000,11-161111-11-1751
1752,Ultra 5000,17-141111-72-1752
1753,GasOMatic 200,11-137168-61-1753
1754,GasOMatic 200,11-154111-15-1754
1755,GasOMatic 200,17-121111-11-1755
1756,Ultra 5000,11-119611-71-1756
1757,Ultra 5000,98-817111-11-1757
1758,Ultra 5000,31-511115-18-1758
1759,Ultra 3000,19-111161-13-1759
1760,Ultra 5000,81-196961-61-1760
1761,Ultra 5000,93-911141-93-1761
1762,Ultra 5000,59-511479-38-1762
1763,GasOMatic 200,81-263114-14-1763
1764,GasOMatic 200,11-414111-21-1764
1765,GasOMatic 200,11-191111-52-1765
1766,Ultra 5000,71-112369-41-1766
1767,Ultra 5000,31-112111-97-1767
1768,Ultra 5000,12-111111-28-1768
1769,Ultra 3000,36-781121-61-1769
1770,Ultra 5000,11-131671-63-1770
1771,Ultra 5000,81-114811-14-1771
1772,Ultra 5000,12-116112-11-1772
1773,GasOMatic 200,18-111111-31-1773
1774,GasOMatic 200,91-411111-51-1774
1775,GasOMatic 200,27-216171-15-1775
1776,Ultra 5000,13-711428-11-1776
1777,Ultra 5000,11-911115-15-1777
1778,Ultra 5000,11-891562-21-1778
1779,Ultra 3000,11-713128-14-1779
1780,Ultra 5000,41-921111-68-1780
1781,Ultra 5000,31-911151-61-1781
1782,Ultra 5000,61-119141-91-1782
1783,GasOMatic 200,57-291514-71-1783
1784,GasOMatic 200,16-715147-11-1784
1785,GasOMatic 200,19-314312-39-1785
1786,Ultra 5000,11-131733-13-1786
1787,Ultra 5000,44-184421-48-1787
1788,Ultra 5000,51-645115-11-1788
1789,Ultra 3000,11-191489-91-1789
1790,Ultra 5000,71-183971-11-1790
1791,Ultra 5000,31-871373-11-1791
1792,Ultra 5000,84-199111-81-1792
1793,GasOMatic 200,13-133471-67-1793
1794,GasOMatic 200,58-152151-13-1794
1795,GasOMatic 200,11-111111-17-1795
1796,Ultra 5000,49-117133-17-1796
1797,Ultra 5000,14-411585-11-1797
1798,Ultra 5000,85-311851-11-1798
1799,Ultra 3000,11-155818-11-1799
1800,Ultra 5000,12-611811-77-1800
1801,Ultra 5000,73-211191-12-1801
1802,Ultra 5000,11-161495-25-1802
1803,GasOMatic 200,51-122914-19-1803
1804,GasOMatic 200,61-831161-21-1804
1805,GasOMatic 200,61-111118-35-1805
1806,Ultra 5000,13-442771-31-1806
1807,Ultra 5000,41-329111-81-1807
1808,Ultra 5000,31-171318-17-1808
1809,Ultra 3000,14-114195-18-1809
1810,Ultra 5000,19-741817-18-1810
1811,Ultra 5000,81-111111-17-1811
1812,Ultra 5000,11-611413-11-1812
1813,GasOMatic 200,17-113911-51-1813
1814,GasOMatic 200,33-151515-51-1814
1815,GasOMatic 200,59-817431-91-1815
1816,Ultra 5000,11-191917-16-1816
1817,Ultra 5000,16-155111-61-1817
1818,Ultra 5000,12-116311-16-1818
1819,Ultra 3000,51-514119-11-1819
1820,Ultra 5000,17-111136-11-1820
1821,Ultra 5000,17-716821-23-1821
1822,Ultra 5000,61-159623-21-1822
1823,GasOMatic 200,99-111775-11-1823
1824,GasOMatic 200,19-159141-11-1824
1825,GasOMatic 200,11-711817-98-1825
1826,Ultra 5000,11-116639-14-1826
1827,Ultra 5000,13-119151-91-1827
1828,Ultra 5000,91-141548-14-1828
1829,Ultra 3000,55-317111-11-1829
1830,Ultra 5000,91-311793-99-1830
1831,Ultra 5000,91-891251-51-1831
1832,Ultra 5000,14-718111-13-1832
1833,GasOMatic 200,11-772711-11-1833
1834,GasOMatic 200,87-511361-11-1834
1835,GasOMatic 200,51-111111-95-1835
1836,Ultra 5000,73-391492-24-1836
1837,Ultra 5000,18-341125-12-1837
1838,Ultra 5000,12-115811-13-1838
1839,Ultra 3000,51-315156-12-1839
1840,Ultra 5000,31-611212-54-1840
1841,Ultra 5000,15-115111-11-1841
1842,Ultra 5000,16-416111-19-1842
1843,GasOMatic 200,11-111711-11-1843
1844,GasOMatic 200,69-111123-69-1844
1845,GasOMatic 200,18-142681-11-1845
1846,Ultra 5000,38-751321-13-1846
1847,Ultra 5000,11-111617-11-1847
1848,Ultra 5000,61-111911-11-1848
1849,Ultra 3000,11-615614-11-1849
1850,Ultra 5000,55-151641-18-1850
1851,Ultra 5000,91-169711-72-1851
1852,Ultra 5000,11-112561-71-1852
1853,GasOMatic 200,25-119198-97-1853
1854,GasOMatic 200,89-218956-13-1854
1855,GasOMatic 200,23-592181-53-1855
1856,Ultra 5000,11-581162-21-1856
1857,Ultra 5000,91-114816-13-1857
1858,Ultra 5000,14-833121-72-1858
1859,Ultra 3000,11-113981-11-1859
1860,Ultra 5000,31-711815-26-1860
1861,Ultra 5000,11-811216-72-1861
1862,Ultra 5000,27-277186-57-1862
1863,GasOMatic 200,11-114126-21-1863
1864,GasOMatic 200,16-161141-26-1864
1865,GasOMatic 200,18-517319-11-1865
1866,Ultra 5000,95-112111-91-1866
1867,Ultra 5000,11-834181-66-1867
1868,Ultra 5000,61-116914-11-1868
1869,Ultra 3000,11-711155-11-1869
1870,Ultra 5000,15-113631-39-1870
1871,Ultra 5000,12-491119-91-1871
1872,Ultra 5000,34-111111-71-1872
1873,GasOMatic 200,91-916117-76-1873
1874,GasOMatic 200,11-111331-51-1874
1875,GasOMatic 200,11-111716-31-1875
1876,Ultra 5000,12-411131-37-1876
1877,Ultra 5000,11-125111-38-1877
1878,Ultra 5000,51-119161-27-1878
1879,Ultra 3000,11-311464-11-1879
1880,Ultra 5000,14-281618-51-1880
1881,Ultra 5000,65-711831-11-1881
1882,Ultra 5000,11-171141-12-1882
1883,GasOMatic 200,13-117114-46-1883
1884,GasOMatic 200,11-116119-42-1884
1885,GasOMatic 200,15-113114-16-1885
1886,Ultra 5000,31-929141-23-1886
1887,Ultra 5000,51-641112-41-1887
1888,Ultra 5000,21-219111-41-1888
1889,Ultra 3000,17-111211-71-1889
1890,Ultra 5000,41-231119-29-1890
1891,Ultra 5000,59-163911-14-1891
1892,Ultra 5000,11-258165-17-1892
1893,GasOMatic 200,11-116141-11-1893
1894,GasOMatic 200,81-155711-16-1894
1895,GasOMatic 200,11-121111-51-1895
1896,Ultra 5000,41-111112-91-1896
1897,Ultra 5000,79-124118-31-1897
1898,Ultra 5000,71-612111-11-1898
1899,Ultra 3000,11-188188-11-1899
1900,Ultra 5000,11-119411-11-1900
1901,Ultra 5000,97-111113-11-1901
1902,Ultra 5000,81-719111-18-1902
1903,GasOMatic 200,61-413177-51-1903
1904,GasOMatic 200,91-311111-11-1904
1905,GasOMatic 200,12-161121-11-1905
1906,Ultra 5000,49-318112-21-1906
1907,Ultra 5000,19-171561-14-1907
1908,Ultra 5000,11-677793-12-1908
1909,Ultra 3000,21-311111-56-1909
1910,Ultra 5000,11-291121-17-1910
1911,Ultra 5000,11-111812-12-1911
1912,Ultra 5000,15-611171-11-1912
1913,GasOMatic 200,12-611871-61-1913
1914,GasOMatic 200,41-196134-65-1914
1915,GasOMatic 200,89-141444-18-1915
1916,Ultra 5000,31-111315-68-1916
1917,Ultra 5000,13-161115-89-1917
1918,Ultra 5000,21-156231-18-1918
1919,Ultra 3000,11-991293-11-1919
1920,Ultra 5000,11-861315-19-1920
1921,Ultra 5000,22-218216-16-1921
1922,Ultra 5000,21-418275-11-1922
1923,GasOMatic 200,14-754189-17-1923
1924,GasOMatic 200,11-172115-83-1924
1925,GasOMatic 200,34-971112-51-1925
1926,Ultra 5000,41-133717-11-1926
1927,Ultra 5000,11-119256-99-1927
1928,Ultra 5000,11-111415-12-1928
1929,Ultra 3000,11-765546-11-1929
1930,Ultra 5000,17-421191-91-1930
1931,Ultra 5000,86-189674-13-1931
1932,Ultra 5000,41-161361-21-1932
1933,GasOMatic 200,91-156911-51-1933
1934,GasOMatic 200,11-515115-39-1934
1935,GasOMatic 200,11-194161-11-1935
1936,Ultra 5000,11-316711-12-1936
1937,Ultra 5000,38-161116-92-1937
1938,Ultra 5000,11-111117-74-1938
1939,Ultra 3000,51-121113-13-1939
1940,Ultra 5000,11-119811-17-1940
1941,Ultra 5000,11-111131-15-1941
1942,Ultra 5000,13-419141-71-1942
1943,GasOMatic 200,81-111111-24-1943
1944,GasOMatic 200,41-377913-71-1944
1945,GasOMatic 200,11-111182-88-1945
1946,Ultra 5000,19-413111-11-1946
1947,Ultra 5000,11-113215-14-1947
1948,Ultra 5000,11-877312-11-1948
1949,Ultra 3000,17-517111-13-1949
1950,Ultra 5000,11-511823-11-1950
1951,Ultra 5000,99-288737-11-1951
1952,Ultra 5000,11-971511-52-1952
1953,GasOMatic 200,11-815111-41-1953
1954,GasOMatic 200,11-991411-13-1954
1955,GasOMatic 200,13-438114-29-1955
1956,Ultra 5000,11-112912-96-1956
1957,Ultra 5000,61-111111-11-1957
1958,Ultra 5000,29-117111-18-1958
1959,Ultra 3000,41-117311-11-1959
1960,Ultra 5000,17-211122-81-1960
1961,Ultra 5000,11-161111-12-1961
1962,Ultra 5000,21-112118-41-1962
1963,GasOMatic 200,11-117221-24-1963
1964,GasOMatic 200,11-571119-11-1964
1965,GasOMatic 200,49-115611-21-1965
1966,Ultra 5000,41-183717-81-1966
1967,Ultra 5000,19-915121-17-1967
1968,Ultra 5000,11-511111-11-1968
1969,Ultra 3000,11-116521-11-1969
1970,Ultra 5000,91-619861-68-1970
1971,Ultra 5000,31-151516-18-1971
1972,Ultra 5000,31-631391-21-1972
1973,GasOMatic 200,11-411924-61-1973
1974,GasOMatic 200,11-451962-21-1974
1975,GasOMatic 200,16-111161-15-1975
1976,Ultra 5000,11-638911-51-1976
1977,Ultra 5000,11-181141-59-1977
1978,Ultra 5000,71-391114-61-1978
1979,Ultra 3000,31-895121-62-1979
1980,Ultra 5000,99-917116-16-1980
1981,Ultra 5000,74-632811-15-1981
1982,Ultra 5000,99-171178-11-1982
1983,GasOMatic 200,14-179366-21-1983
1984,GasOMatic 200,11-141479-11-1984
1985,GasOMatic 200,16-516177-63-1985
1986,Ultra 5000,11-671537-18-1986
1987,Ultra 5000,61-718731-49-1987
1988,Ultra 5000,21-111332-41-1988
1989,Ultra 3000,13-851116-41-1989
1990,Ultra 5000,85-136111-56-1990
1991,Ultra 5000,32-197113-11-1991
1992,Ultra 5000,11-118121-81-1992
1993,GasOMatic 200,28-121511-71-1993
1994,GasOMatic 200,11-511771-88-1994
1995,GasOMatic 200,81-111171-71-1995
1996,Ultra 5000,11-511411-12-1996
1997,Ultra 5000,21-116116-11-1997
1998,Ultra 5000,12-116315-19-1998
1999,Ultra 3000,15-713194-18-1999
2000,Ultra 5000,21-131611-21-2000
2001,Ultra 5000,11-911111-51-2001
2002,Ultra 5000,81-114111-11-2002
2003,GasOMatic 200,11-211511-54-2003
2004,GasOMatic 200,25-118115-15-2004
2005,GasOMatic 200,61-361111-65-2005
2006,Ultra 5000,68-211194-11-2006
2007,Ultra 5000,92-811111-11-2007
2008,Ultra 5000,91-513132-25-2008
2009,Ultra 3000,11-621712-36-2009
2010,Ultra 5000,11-272461-11-2010
2011,Ultra 5000,62-391416-15-2011
2012,Ultra 5000,49-641151-12-2012
2013,GasOMatic 200,51-518511-16-2013
2014,GasOMatic 200,11-131311-71-2014
2015,GasOMatic 200,15-722166-91-2015
2016,Ultra 5000,11-251512-12-2016
2017,Ultra 5000,11-411117-71-2017
2018,Ultra 5000,11-111311-79-2018
2019,Ultra 3000,51-698818-75-2019
2020,Ultra 5000,17-121111-81-2020
2021,Ultra 5000,98-419414-41-2021
2022,Ultra 5000,11-679716-91-2022
2023,GasOMatic 200,51-161312-65-2023
2024,GasOMatic 200,11-111119-11-2024
2025,GasOMatic 200,17-661167-11-2025
2026,Ultra 5000,19-189531-74-2026
2027,Ultra 5000,79-115571-13-2027
2028,Ultra 5000,82-613461-35-2028
2029,Ultra 3000,16-113161-11-2029
2030,Ultra 5000,19-341111-17-2030
2031,Ultra 5000,14-881917-11-2031
2032,Ultra 5000,21-218614-41-2032
2033,GasOMatic 200,72-615441-18-2033
2034,GasOMatic 200,79-111978-51-2034
2035,GasOMatic 200,11-111331-31-2035
2036,Ultra 5000,46-311449-91-2036
2037,Ultra 5000,49-157111-37-2037
2038,Ultra 5000,15-141111-32-2038
2039,Ultra 3000,66-191351-11-2039
2040,Ultra 5000,19-133732-29-2040
2041,Ultra 5000,61-194411-19-2041
2042,Ultra 5000,11-187711-35-2042
2043,GasOMatic 200,71-166111-21-2043
2044,GasOMatic 200,25-471111-11-2044
2045,GasOMatic 200,13-417711-18-2045
2046,Ultra 5000,11-411658-31-2046
2047,Ultra 5000,97-191114-11-2047
2048,Ultra 5000,15-231312-11-2048
2049,Ultra 3000,16-291141-11-2049
2050,Ultra 5000,21-919141-12-2050
2051,Ultra 5000,37-371161-84-2051
2052,Ultra 5000,41-411413-11-2052
2053,GasOMatic 200,75-989781-21-2053
2054,GasOMatic 200,11-118883-19-2054
2055,GasOMatic 200,13-111211-31-2055
2056,Ultra 5000,11-116118-64-2056
2057,Ultra 5000,31-711111-74-2057
2058,Ultra 5000,61-219115-45-2058
2059,Ultra 3000,16-187811-95-2059
2060,Ultra 5000,16-191611-99-2060
2061,Ultra 5000,61-111422-56-2061
2062,Ultra 5000,11-122141-17-2062
2063,GasOMatic 200,17-191118-21-2063
2064,GasOMatic 200,87-116816-11-2064
2065,GasOMatic 200,81-131811-11-2065
